Chair Name, Cell Name, Location ID, Chair X, Chair Y, Chair Z
"Bench #1", "Amantius Allectus' Private Quarters", "ICTempleDistrictAmantiusAllectusHouseUpstairs", 2098.276611, 2042.830933, 7180.721680
"Chair #1", "Amantius Allectus' Private Quarters", "ICTempleDistrictAmantiusAllectusHouseUpstairs", 1777.619629, 1796.757568, 7210.673340
"Chair #2", "Amantius Allectus' Private Quarters", "ICTempleDistrictAmantiusAllectusHouseUpstairs", 2286.416504, 1745.937988, 7210.312012
"Chair #3", "Amantius Allectus' Private Quarters", "ICTempleDistrictAmantiusAllectusHouseUpstairs", 2443.941895, 1861.696777, 7215.640625
"Bed #1", "Ambroise Canne's House", "SkingradAmbroiseCannesHouse", -482.011688, -40.455547, 71.137650
"Chair #1", "Ambroise Canne's House", "SkingradAmbroiseCannesHouse", -246.953781, 57.149319, -162.648300
"Chair #2", "Ambroise Canne's House", "SkingradAmbroiseCannesHouse", -249.842697, 183.548981, 70.514267
"Chair #3", "Ambroise Canne's House", "SkingradAmbroiseCannesHouse", -367.350586, 50.023708, -162.648300
"Chair #4", "Ambroise Canne's House", "SkingradAmbroiseCannesHouse", -380.880280, 148.801147, -162.648300
"Stool #1", "Ambroise Canne's House", "SkingradAmbroiseCannesHouse", -86.425362, -172.548798, -180.997421
"Bed #1", "Amiable Fanriene's House Upstairs", "SENSAmiableFanrienesHouseUpstairs", -182.980789, -375.256531, 16.319996
"Chair #1", "Amiable Fanriene's House Upstairs", "SENSAmiableFanrienesHouseUpstairs", 255.152313, -434.665771, 10.814232
"Chair #2", "Amiable Fanriene's House Upstairs", "SENSAmiableFanrienesHouseUpstairs", 87.577530, -430.744812, 10.681377
"Bench #1", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", -396.201355, -522.671509, -308.880127
"Bench #2", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", 214.616104, 13.686306, -308.879913
"Chair #1", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", -110.609467, 205.529114, -288.565735
"Chair #2", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", -178.624908, -68.133270, -290.838348
"Chair #3", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", -210.527390, 283.444214, -288.787323
"Chair #4", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", -256.956970, -384.790741, -290.838379
"Chair #5", "Amiable Fanriene's House", "SENSAmiableFanrienesHouse", -294.149963, 166.406097, -289.009644
"Bench #1", "Ancestor Moth Crypt", "TempleOfTheAncestorMothCrypt", 429.214294, 785.002136, -207.642090
"Bench #2", "Ancestor Moth Crypt", "TempleOfTheAncestorMothCrypt", 437.207062, 1045.917969, -207.642090
"Bench #3", "Ancestor Moth Crypt", "TempleOfTheAncestorMothCrypt", 72.565811, 775.843140, -207.642090
"Bench #4", "Ancestor Moth Crypt", "TempleOfTheAncestorMothCrypt", 80.558945, 1036.759033, -207.642090
"Bed #1", "Andragil's House", "BravilAndragilHouse", -250.836029, -336.800293, -193.439148
"Bench #1", "Andragil's House", "BravilAndragilHouse", -294.446533, 58.384071, -210.668320
"Chair #1", "Andragil's House", "BravilAndragilHouse", -260.594238, 250.113037, -193.013519
"Chair #2", "Andragil's House", "BravilAndragilHouse", 177.064819, 83.802582, -192.714081
"Chair #3", "Andragil's House", "BravilAndragilHouse", 187.731598, -12.254210, -192.714081
"Chair #4", "Andragil's House", "BravilAndragilHouse", 59.971123, -48.660091, -192.714081
"Stone Bench #1", "Anga", "Anga", 765.703918, -1860.464355, -598.840698
"Stone Bench #2", "Anga", "Anga", 766.161499, -1019.109924, -598.840698
"Stone Bench #3", "Anga", "Anga", 767.702332, -1984.341064, -598.840698
"Stone Bench #4", "Anga", "Anga", 768.159790, -1142.986328, -598.840698
"Chair #1", "Angelie's House", "ICTalosPlazaAngeliesHouse", -272.212524, -9.023862, -163.311584
"Chair #2", "Angelie's House", "ICTalosPlazaAngeliesHouse", 130.876617, 156.180496, -163.311584
"Chair #3", "Angelie's House", "ICTalosPlazaAngeliesHouse", 302.974487, -302.126801, -159.610077
"Chair #4", "Angelie's House", "ICTalosPlazaAngeliesHouse", 365.607086, -201.622665, -159.610062
"Bed #1", "Angelie's Private Quarters", "ICTalosPlazaAngeliesHouseUpstairs", -262.148804, -80.019531, 582.380737
"Chair #1", "Angelie's Private Quarters", "ICTalosPlazaAngeliesHouseUpstairs", -214.599915, 273.282227, 598.208740
"Chair #2", "Angelie's Private Quarters", "ICTalosPlazaAngeliesHouseUpstairs", 207.042572, -448.283112, 595.621826
"Chair #3", "Angelie's Private Quarters", "ICTalosPlazaAngeliesHouseUpstairs", 30.654572, 128.136963, 595.621826
"Chair #4", "Angelie's Private Quarters", "ICTalosPlazaAngeliesHouseUpstairs", 372.601563, -283.091431, 595.621826
"Chair #5", "Angelie's Private Quarters", "ICTalosPlazaAngeliesHouseUpstairs", 84.736877, -347.303223, 595.621826
"Bench #1", "Anvil Castle", "AnvilCastleGreatHall", 1100.000000, 1868.000000, 6181.713379
"Bench #2", "Anvil Castle", "AnvilCastleGreatHall", 1775.836304, 463.374817, 6181.713379
"Bench #3", "Anvil Castle", "AnvilCastleGreatHall", 1937.220093, 1865.834351, 6181.713379
"Bench #4", "Anvil Castle", "AnvilCastleGreatHall", 1993.925781, 310.289398, 6181.713379
"Bench #5", "Anvil Castle", "AnvilCastleGreatHall", 2136.896484, 1866.486328, 6181.713379
"Bench #6", "Anvil Castle", "AnvilCastleGreatHall", 2222.309326, 475.518005, 6181.713379
"Bench #7", "Anvil Castle", "AnvilCastleGreatHall", 2523.336426, 818.892944, 6177.644531
"Bench #8", "Anvil Castle", "AnvilCastleGreatHall", 2535.821289, 1148.956299, 6177.644531
"Bench #9", "Anvil Castle", "AnvilCastleGreatHall", 2725.843506, 2017.921875, 6181.713379
"Bench #10", "Anvil Castle", "AnvilCastleGreatHall", 785.239990, 954.529114, 6181.713379
"Bench #11", "Anvil Castle", "AnvilCastleGreatHall", 868.887634, 547.131775, 6181.713379
"Bench #12", "Anvil Castle", "AnvilCastleGreatHall", 900.000000, 1868.000000, 6181.713379
"Bench #13", "Anvil Castle", "AnvilCastleGreatHall", 914.839172, 1125.669312, 6181.713379
"Chair #1", "Anvil Castle", "AnvilCastleGreatHall", 2329.816650, 2607.821045, 6209.917969
"Chair #2", "Anvil Castle", "AnvilCastleGreatHall", 2339.931641, 1107.238159, 6207.596680
"Chair #3", "Anvil Castle", "AnvilCastleGreatHall", 2504.489746, 2688.893311, 6210.082031
"Chair #4", "Anvil Castle", "AnvilCastleGreatHall", 2668.754883, 2587.608154, 6209.917969
"Chair #5", "Anvil Castle", "AnvilCastleGreatHall", 696.888367, 2352.578369, 6209.917969
"Throne #1", "Anvil Castle", "AnvilCastleGreatHall", 1448.843628, 2553.000000, 6257.582520
"Throne #2", "Anvil Castle", "AnvilCastleGreatHall", 1551.245972, 2553.000000, 6258.525879
"Bed #1", "Anvil Lighthouse Cellar", "AnvilLighthouseBasement", 173.577286, 910.382568, -26.500008
"Chair #1", "Anvil Lighthouse Cellar", "AnvilLighthouseBasement", -38.711906, 948.848267, -23.528381
"Chair #2", "Anvil Lighthouse Cellar", "AnvilLighthouseBasement", -463.841492, 1151.658203, -12.813385
"Chair #1", "Anvil Lighthouse", "AnvilLighthouse", -203.024979, 1.583019, -256.722656
"Bench #1", "Anvil Mages Guild", "AnvilMagesGuild", -66.172363, 295.692230, -262.241241
"Bench #2", "Anvil Mages Guild", "AnvilMagesGuild", 342.109131, 313.333618, -262.241241
"Bench #3", "Anvil Mages Guild", "AnvilMagesGuild", 488.216858, 321.479309, -262.241241
"Bench #4", "Anvil Mages Guild", "AnvilMagesGuild", 79.935356, 303.837921, -262.241241
"Chair #1", "Anvil Mages Guild", "AnvilMagesGuild", -10.989327, 399.442596, -231.703003
"Chair #2", "Anvil Mages Guild", "AnvilMagesGuild", -108.005226, 555.722290, -234.395676
"Chair #3", "Anvil Mages Guild", "AnvilMagesGuild", -173.404831, 452.417084, -234.395676
"Chair #4", "Anvil Mages Guild", "AnvilMagesGuild", -260.292816, -369.720032, -234.166245
"Chair #5", "Anvil Mages Guild", "AnvilMagesGuild", 263.861664, -71.682518, -234.395676
"Chair #6", "Anvil Mages Guild", "AnvilMagesGuild", 3.570912, 199.290619, -231.703003
"Chair #7", "Anvil Mages Guild", "AnvilMagesGuild", 392.867645, 220.893295, -231.703003
"Chair #8", "Anvil Mages Guild", "AnvilMagesGuild", 405.984039, 419.686707, -231.703003
"Chair #9", "Anvil Mages Guild", "AnvilMagesGuild", 555.404968, 60.251045, -234.395676
"Chair #10", "Anvil Mages Guild", "AnvilMagesGuild", 589.224976, 198.332169, -234.395676
"Chair #11", "Anvil Mages Guild", "AnvilMagesGuild", 594.698792, -139.828018, -234.395676
"Bed #1", "Applewatch Farmhouse", "ApplewatchInterior", 343.810211, 260.015015, -128.669952
"Bench #1", "Applewatch Farmhouse", "ApplewatchInterior", -455.282867, 244.697159, -143.819443
"Bench #2", "Applewatch Farmhouse", "ApplewatchInterior", 33.768360, -272.833496, -143.819443
"Chair #1", "Applewatch Farmhouse", "ApplewatchInterior", -150.546066, -178.567566, -128.461685
"Chair #2", "Applewatch Farmhouse", "ApplewatchInterior", -191.559845, 263.508759, -125.828247
"Chair #3", "Applewatch Farmhouse", "ApplewatchInterior", -324.620483, -176.913925, -128.461685
"Bed #1", "Arborwatch Bedrooms", "ChorrolHouseForSale2floor", 311.662872, 459.587311, 361.349640
"Bed #2", "Arborwatch Bedrooms", "ChorrolHouseForSale2floor", 318.121979, -202.402679, 354.983063
"Bed #3", "Arborwatch Bedrooms", "ChorrolHouseForSale2floor", 329.499817, -200.781570, 345.442963
"Chair #1", "Arborwatch Bedrooms", "ChorrolHouseForSale2floor", 453.605072, -448.410126, 380.067902
"Chair #2", "Arborwatch Bedrooms", "ChorrolHouseForSale2floor", 535.238708, -332.121307, 363.791321
"Chair #3", "Arborwatch Bedrooms", "ChorrolHouseForSale2floor", 550.179504, -48.091743, 363.658905
"Bed #1", "Arborwatch Suite", "ChorrolHouseForSale3floor", -481.818726, -0.446435, 52.740242
"Chair #1", "Arborwatch Suite", "ChorrolHouseForSale3floor", -153.371017, -225.300095, 47.962479
"Chair #2", "Arborwatch Suite", "ChorrolHouseForSale3floor", 105.519218, 104.144768, 50.581356
"Chair #3", "Arborwatch Suite", "ChorrolHouseForSale3floor", 12.953321, -75.348076, 47.962479
"Chair #4", "Arborwatch Suite", "ChorrolHouseForSale3floor", 36.514183, 242.875214, 50.581356
"Chair #5", "Arborwatch Suite", "ChorrolHouseForSale3floor", 94.539940, -201.532974, 46.896248
"Bench #1", "Arborwatch", "ChorrolHouseForSale", -68.109459, -437.214233, 19.168724
"Chair #1", "Arborwatch", "ChorrolHouseForSale", -28.674702, 119.839066, 46.569214
"Chair #2", "Arborwatch", "ChorrolHouseForSale", -286.493713, -45.844513, 47.515778
"Chair #3", "Arborwatch", "ChorrolHouseForSale", -365.683777, -442.965302, 46.294010
"Chair #4", "Arborwatch", "ChorrolHouseForSale", -392.918457, -154.284149, 47.515778
"Chair #5", "Arborwatch", "ChorrolHouseForSale", 177.086578, 224.577942, 47.702477
"Chair #6", "Arborwatch", "ChorrolHouseForSale", 179.367874, 325.661987, 48.001923
"Chair #7", "Arborwatch", "ChorrolHouseForSale", 252.986694, -173.643890, 46.353203
"Chair #8", "Arborwatch", "ChorrolHouseForSale", 273.194336, 422.336761, 47.702477
"Chair #9", "Arborwatch", "ChorrolHouseForSale", 355.104614, 299.033142, 47.702477
"Chair #10", "Arborwatch", "ChorrolHouseForSale", 358.666840, 220.669205, 47.702461
"Bench #1", "Arch-Mage's Lobby", "ICArcaneUniversityArchMagesTowerLobby", -117.267593, 68.172325, -336.973083
"Bench #2", "Arch-Mage's Lobby", "ICArcaneUniversityArchMagesTowerLobby", -348.911835, 149.323792, -342.192078
"Bench #3", "Arch-Mage's Lobby", "ICArcaneUniversityArchMagesTowerLobby", -61.343719, -152.934082, -336.973114
"Bench #4", "Arch-Mage's Lobby", "ICArcaneUniversityArchMagesTowerLobby", 151.482834, 359.086182, -342.491547
"Bench #5", "Arch-Mage's Lobby", "ICArcaneUniversityArchMagesTowerLobby", 359.900909, 147.125198, -342.192078
"Bed #1", "Arch-Mage's Quarters", "ICArcaneUniversityArchMagesQuarters", 485.709686, 305.412079, -228.196732
"Bench #1", "Arch-Mage's Quarters", "ICArcaneUniversityArchMagesQuarters", 790.193298, 547.970337, -254.922928
"Chair #1", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 519.982910, -4.265306, -342.236450
"Stool #1", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 151.675491, 35.336514, -366.637573
"Stool #2", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 168.877640, 309.302032, -366.637573
"Stool #3", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 246.316483, 264.868530, -366.637573
"Stool #4", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 249.808517, 79.545158, -366.637573
"Stool #5", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 285.927429, 180.313293, -366.637573
"Stool #6", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 63.967842, 290.977509, -366.637573
"Stool #7", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 73.628670, 56.672604, -366.637573
"Stool #8", "Arch-Mage's Tower Council Chambers", "ICArcaneUniversityArchMagesTowerCouncil", 8.180559, 199.594452, -366.637573
"Chair #1", "Areldil's Basement", "ICTalosPlazaAreldilsHouseBasement", -67.297546, 191.071121, 499.771759
"Chair #2", "Areldil's Basement", "ICTalosPlazaAreldilsHouseBasement", 304.000000, 272.000000, 496.000000
"Chair #3", "Areldil's Basement", "ICTalosPlazaAreldilsHouseBasement", 32.000000, 256.000000, 496.000000
"Chair #4", "Areldil's Basement", "ICTalosPlazaAreldilsHouseBasement", 408.709473, -57.699341, 496.000031
"Chair #5", "Areldil's Basement", "ICTalosPlazaAreldilsHouseBasement", 90.374512, 257.799927, 496.000000
"Chair #1", "Areldil's House", "ICTalosPlazaAreldilsHouse", -232.474838, 26.544983, -219.967834
"Chair #2", "Areldil's House", "ICTalosPlazaAreldilsHouse", 153.368729, 122.344864, -219.967834
"Chair #3", "Areldil's House", "ICTalosPlazaAreldilsHouse", 202.138992, 264.150879, -219.967834
"Chair #4", "Areldil's House", "ICTalosPlazaAreldilsHouse", 477.682983, 215.643188, -217.817017
"Chair #5", "Areldil's House", "ICTalosPlazaAreldilsHouse", 479.780151, 302.580078, -217.817017
"Chair #6", "Areldil's House", "ICTalosPlazaAreldilsHouse", 49.174026, 197.125977, -219.967834
"Bed #1", "Areldil's Private Quarters", "ICTalosPlazaAreldilsHouseUpstairs", 115.549782, -61.344692, -180.079132
"Chair #1", "Areldil's Private Quarters", "ICTalosPlazaAreldilsHouseUpstairs", -178.042297, 345.314209, -172.955658
"Chair #2", "Areldil's Private Quarters", "ICTalosPlazaAreldilsHouseUpstairs", -191.051178, 234.510895, -172.955658
"Chair #3", "Areldil's Private Quarters", "ICTalosPlazaAreldilsHouseUpstairs", 144.013947, 450.061554, -174.525879
"Chair #1", "Arena  ", "ArenaMatchCell", 1591.353516, 3634.135742, 6393.894531
"Chair #2", "Arena  ", "ArenaMatchCell", 1995.800537, 3602.081543, 6393.683105
"Chair #3", "Arena  ", "ArenaMatchCell", 2104.939941, 3605.346680, 6393.683105
"Chair #4", "Arena  ", "ArenaMatchCell", 2482.717773, 3681.656738, 6393.894531
"Bedroll #1", "Arena Bloodworks", "ICArenaBloodworks", 1999.222656, 1391.638794, 6057.259766
"Bedroll #2", "Arena Bloodworks", "ICArenaBloodworks", 2193.750977, 1333.996216, 6057.259766
"Bedroll #3", "Arena Bloodworks", "ICArenaBloodworks", 2452.941895, 2821.358887, 6056.927246
"Bedroll #4", "Arena Bloodworks", "ICArenaBloodworks", 2539.230713, 2826.488770, 6056.927246
"Bench #1", "Arena Bloodworks", "ICArenaBloodworks", 1755.691406, 2523.301270, 6071.262207
"Bench #2", "Arena Bloodworks", "ICArenaBloodworks", 2260.611572, 1667.985474, 6070.644531
"Stool #1", "Arena Bloodworks", "ICArenaBloodworks", 1711.843506, 2116.678955, 6074.499023
"Stool #2", "Arena Bloodworks", "ICArenaBloodworks", 2000.265259, 2073.524658, 6074.499023
"Stool #3", "Arena Bloodworks", "ICArenaBloodworks", 2144.496338, 1531.058472, 6072.255371
"Chair #1", "Arena", "ChorrolArena", -343.741730, 1549.158325, 677.026367
"Chair #2", "Arena", "ChorrolArena", -350.265900, -1191.011719, 385.375793
"Chair #3", "Arena", "ChorrolArena", -508.946533, 1519.640137, 674.353577
"Chair #4", "Arena", "ChorrolArena", -538.122070, -1158.388306, 385.375793
"Chair #5", "Arena", "ChorrolArena", 341.037750, 1531.513062, 677.026367
"Chair #6", "Arena", "ChorrolArena", 362.452881, -1184.084473, 385.923401
"Chair #7", "Arena", "ChorrolArena", 491.028198, 1509.899414, 677.026367
"Chair #8", "Arena", "ChorrolArena", 553.045654, -1178.736694, 385.923401
"Stool #1", "Arena", "ChorrolArena", -68.558693, -1106.662598, 357.863647
"Stool #2", "Arena", "ChorrolArena", 7.247842, -1153.555298, 357.126312
"Stool #3", "Arena", "ChorrolArena", 82.749382, -1103.412598, 357.126312
"Throne #1", "Arena", "ChorrolArena", -42.245522, 1446.827393, 711.504944
"Throne #2", "Arena", "ChorrolArena", 54.095497, 1443.809814, 711.504944
"Bed #1", "Arkved's Death Quarters", "ArkvedsTower07", 1074.498047, 383.941315, 225.870071
"Chair #1", "Arkved's Death Quarters", "ArkvedsTower07", 1358.413086, -119.766769, 221.092300
"Bench #1", "Arkved's Tower", "ArkvedsTower01", 1794.052856, 2208.797607, 7237.110840
"Chair #1", "Arkved's Tower", "ArkvedsTower01", 1660.004517, 2223.283203, 7264.511230
"Chair #2", "Arkved's Tower", "ArkvedsTower01", 1881.496704, 4025.604004, 7654.732910
"Chair #3", "Arkved's Tower", "ArkvedsTower01", 1882.506592, 4151.880859, 7654.732910
"Chair #4", "Arkved's Tower", "ArkvedsTower01", 1901.877197, 2670.713135, 7265.644531
"Chair #5", "Arkved's Tower", "ArkvedsTower01", 1904.118408, 2557.027344, 7265.644531
"Chair #6", "Arkved's Tower", "ArkvedsTower01", 1991.307007, 4266.231445, 7654.732910
"Chair #7", "Arkved's Tower", "ArkvedsTower01", 2000.504639, 2459.066406, 7265.644531
"Chair #8", "Arkved's Tower", "ArkvedsTower01", 2003.101563, 2757.016602, 7265.644531
"Chair #9", "Arkved's Tower", "ArkvedsTower01", 2003.881470, 3934.901123, 7654.732910
"Chair #10", "Arkved's Tower", "ArkvedsTower01", 2095.122803, 2662.382324, 7265.644531
"Chair #11", "Arkved's Tower", "ArkvedsTower01", 2096.617188, 2545.849609, 7265.644531
"Chair #12", "Arkved's Tower", "ArkvedsTower01", 2111.970703, 4166.368164, 7654.732910
"Chair #13", "Arkved's Tower", "ArkvedsTower01", 2112.080811, 4035.749756, 7654.732910
"Bed #1", "Armand Christophe's House", "ICWaterfrontArmandChristopheHouse", 2336.224609, 2192.999756, 7048.020996
"Chair #1", "Armand Christophe's House", "ICWaterfrontArmandChristopheHouse", 1915.779785, 1974.013550, 7057.336426
"Chair #2", "Armand Christophe's House", "ICWaterfrontArmandChristopheHouse", 2050.739990, 1911.749268, 7050.344727
"Chair #3", "Armand Christophe's House", "ICWaterfrontArmandChristopheHouse", 2174.263916, 2086.480225, 7057.336426
"Chair #4", "Armand Christophe's House", "ICWaterfrontArmandChristopheHouse", 2532.539795, 1941.077271, 7040.515625
"Bench #1", "Armory", "ICImperialLegionHQArmory", 636.564514, 255.607971, -111.941528
"Bench #2", "Armory", "ICImperialLegionHQArmory", 637.065918, -1.361873, -111.941528
"Bed #1", "Arnora's House", "BrumaArnorasHouse", 239.726944, -18.955421, -426.255341
"Chair #1", "Arnora's House", "BrumaArnorasHouse", 146.179153, 44.962963, -167.436768
"Chair #2", "Arnora's House", "BrumaArnorasHouse", 146.422729, -74.555626, -167.436768
"Chair #3", "Arnora's House", "BrumaArnorasHouse", 207.095383, 43.206238, -167.436768
"Chair #4", "Arnora's House", "BrumaArnorasHouse", 209.765244, -73.016136, -167.436768
"Chair #5", "Arnora's House", "BrumaArnorasHouse", 323.746552, -241.608917, -168.928726
"Chair #1", "Arvena Thelas' Basement", "AnvilArvenaThelasBasement", -14.868319, 443.264069, -221.351440
